"id","sensor_id","value","start_time","end_time","duration","is_original"
4995613,3802,0,"""2017-06-01T04:00:00.000Z""","""2017-06-01T10:20:32.000Z""",22831.65,0
4998293,3802,1,"""2017-06-01T10:20:32.000Z""","""2017-06-01T10:36:28.000Z""",956.049,1
4998417,3802,0,"""2017-06-01T10:36:28.000Z""","""2017-06-01T18:50:48.000Z""",29660.478,1
5002921,3802,1,"""2017-06-01T18:50:48.000Z""","""2017-06-01T18:54:47.000Z""",239.122,1
5002934,3802,0,"""2017-06-01T18:54:47.000Z""","""2017-06-01T18:59:02.000Z""",254.407,1
5002946,3802,1,"""2017-06-01T18:59:02.000Z""","""2017-06-01T19:13:07.000Z""",845.581,1
5003025,3802,0,"""2017-06-01T19:13:07.000Z""","""2017-06-02T04:00:00.000Z""",31612.713,1
5007590,3802,0,"""2017-06-02T04:00:00.000Z""","""2017-06-02T19:40:53.000Z""",56452.812,0
5014573,3802,1,"""2017-06-02T19:40:53.000Z""","""2017-06-02T19:44:52.000Z""",239.302,1
5014581,3802,0,"""2017-06-02T19:44:52.000Z""","""2017-06-03T04:00:00.000Z""",29707.886,1
5018642,3802,0,"""2017-06-03T04:00:00.000Z""","""2017-06-03T18:57:32.000Z""",53851.595,0
5025137,3802,1,"""2017-06-03T18:57:32.000Z""","""2017-06-03T19:14:34.000Z""",1022.443,1
5025240,3802,0,"""2017-06-03T19:14:34.000Z""","""2017-06-04T04:00:00.000Z""",31525.962,1
5029126,3802,0,"""2017-06-04T04:00:00.000Z""","""2017-06-05T04:00:00.000Z""",86400,0
5038114,3802,0,"""2017-06-05T04:00:00.000Z""","""2017-06-06T04:00:00.000Z""",86400,0
5047493,3802,0,"""2017-06-06T04:00:00.000Z""","""2017-06-07T04:00:00.000Z""",86400,0
5056657,3802,0,"""2017-06-07T04:00:00.000Z""","""2017-06-08T04:00:00.000Z""",86400,0
5066687,3802,0,"""2017-06-08T04:00:00.000Z""","""2017-06-09T04:00:00.000Z""",86400,0
5075126,3802,0,"""2017-06-09T04:00:00.000Z""","""2017-06-10T04:00:00.000Z""",86400,0
5085170,3802,0,"""2017-06-10T04:00:00.000Z""","""2017-06-10T04:25:43.000Z""",1542.785,0
5085351,3802,1,"""2017-06-10T04:25:43.000Z""","""2017-06-10T04:33:07.000Z""",444.058,1
5085405,3802,0,"""2017-06-10T04:33:07.000Z""","""2017-06-10T12:11:54.000Z""",27527.274,1
5087520,3802,1,"""2017-06-10T12:11:54.000Z""","""2017-06-10T12:28:33.000Z""",999.313,1
5087687,3802,0,"""2017-06-10T12:28:33.000Z""","""2017-06-11T04:00:00.000Z""",55886.57,1
5095097,3802,0,"""2017-06-11T04:00:00.000Z""","""2017-06-11T20:53:55.000Z""",60834.759,0
5103369,3802,1,"""2017-06-11T20:53:55.000Z""","""2017-06-11T20:57:55.000Z""",239.328,1
5103379,3802,0,"""2017-06-11T20:57:55.000Z""","""2017-06-12T04:00:00.000Z""",25325.913,1
5107037,3802,0,"""2017-06-12T04:00:00.000Z""","""2017-06-12T09:53:54.000Z""",21233.006,0
5109223,3802,1,"""2017-06-12T09:53:54.000Z""","""2017-06-12T10:11:31.000Z""",1058.462,1
5109322,3802,0,"""2017-06-12T10:11:31.000Z""","""2017-06-13T04:00:00.000Z""",64108.532,1
5118980,3802,0,"""2017-06-13T04:00:00.000Z""","""2017-06-13T10:55:10.000Z""",24910.333,0
5122237,3802,1,"""2017-06-13T10:55:10.000Z""","""2017-06-13T11:09:43.000Z""",873.047,1
5122434,3802,0,"""2017-06-13T11:09:43.000Z""","""2017-06-14T04:00:00.000Z""",60616.62,1
5130902,3802,0,"""2017-06-14T04:00:00.000Z""","""2017-06-15T04:00:00.000Z""",86400,0
5142839,3802,0,"""2017-06-15T04:00:00.000Z""","""2017-06-15T09:49:50.000Z""",20990.014,0
5145141,3802,1,"""2017-06-15T09:49:50.000Z""","""2017-06-15T10:11:18.000Z""",1288.32,1
5145315,3802,0,"""2017-06-15T10:11:18.000Z""","""2017-06-16T04:00:00.000Z""",64121.666,1
5154023,3802,0,"""2017-06-16T04:00:00.000Z""","""2017-06-16T10:33:04.000Z""",23584.161,0
5156481,3802,1,"""2017-06-16T10:33:04.000Z""","""2017-06-16T10:51:59.000Z""",1135.085,1
5156638,3802,0,"""2017-06-16T10:51:59.000Z""","""2017-06-17T04:00:00.000Z""",61680.754,1
5166978,3802,0,"""2017-06-17T04:00:00.000Z""","""2017-06-17T11:58:11.000Z""",28690.773,0
5169799,3802,1,"""2017-06-17T11:58:11.000Z""","""2017-06-17T12:12:32.000Z""",861.399,1
5169889,3802,0,"""2017-06-17T12:12:32.000Z""","""2017-06-18T04:00:00.000Z""",56847.828,1
5180880,3802,0,"""2017-06-18T04:00:00.000Z""","""2017-06-18T19:03:50.000Z""",54229.953,0
5187987,3802,1,"""2017-06-18T19:03:50.000Z""","""2017-06-18T19:23:18.000Z""",1167.944,1
5188086,3802,0,"""2017-06-18T19:23:18.000Z""","""2017-06-19T04:00:00.000Z""",31002.103,1
5193035,3802,0,"""2017-06-19T04:00:00.000Z""","""2017-06-19T11:43:55.000Z""",27835.339,0
5195961,3802,1,"""2017-06-19T11:43:55.000Z""","""2017-06-19T12:02:26.000Z""",1110.857,1
5196248,3802,0,"""2017-06-19T12:02:26.000Z""","""2017-06-19T12:05:40.000Z""",193.351,1
5196287,3802,1,"""2017-06-19T12:05:40.000Z""","""2017-06-19T12:09:39.000Z""",239.643,1
5196319,3802,0,"""2017-06-19T12:09:39.000Z""","""2017-06-20T04:00:00.000Z""",57020.81,1
4995614,3803,77,"""2017-06-01T04:00:00.000Z""","""2017-06-01T04:15:00.000Z""",900,1
4995794,3803,76.6999969,"""2017-06-01T04:15:00.000Z""","""2017-06-01T04:30:00.000Z""",900,1
4995903,3803,76.6999969,"""2017-06-01T04:30:00.000Z""","""2017-06-01T04:45:00.000Z""",900,1
4996002,3803,76.7000008,"""2017-06-01T04:45:00.000Z""","""2017-06-01T05:00:00.000Z""",900,1
4996124,3803,76.5999985,"""2017-06-01T05:00:00.000Z""","""2017-06-01T05:15:00.000Z""",900,1
4996239,3803,76.4000015,"""2017-06-01T05:15:00.000Z""","""2017-06-01T05:30:00.000Z""",900,1
4996354,3803,76.1999969,"""2017-06-01T05:30:00.000Z""","""2017-06-01T05:45:00.000Z""",900,1
4996453,3803,76.3499985,"""2017-06-01T05:45:00.000Z""","""2017-06-01T06:00:00.000Z""",900,1
4996553,3803,76.0999985,"""2017-06-01T06:00:00.000Z""","""2017-06-01T06:15:00.000Z""",900,1
4996652,3803,75.9000015,"""2017-06-01T06:15:00.000Z""","""2017-06-01T06:30:00.000Z""",900,1
4996777,3803,75.9000015,"""2017-06-01T06:30:00.000Z""","""2017-06-01T06:45:00.000Z""",900,1
4996865,3803,75.8500023,"""2017-06-01T06:45:00.000Z""","""2017-06-01T07:00:00.000Z""",900,1
4996975,3803,75.9000015,"""2017-06-01T07:00:00.000Z""","""2017-06-01T07:15:00.000Z""",900,1
4997081,3803,75.6500015,"""2017-06-01T07:15:00.000Z""","""2017-06-01T08:00:00.000Z""",2700,1
4997387,3803,75.3666687,"""2017-06-01T08:00:00.000Z""","""2017-06-01T08:15:00.000Z""",900,1
4997487,3803,75.3000031,"""2017-06-01T08:15:00.000Z""","""2017-06-01T08:30:00.000Z""",900,1
4997603,3803,75.3500023,"""2017-06-01T08:30:00.000Z""","""2017-06-01T08:45:00.000Z""",900,1
4997734,3803,75.25,"""2017-06-01T08:45:00.000Z""","""2017-06-01T09:00:00.000Z""",900,1
4997860,3803,75.0999985,"""2017-06-01T09:00:00.000Z""","""2017-06-01T09:15:00.000Z""",900,1
4997977,3803,75.1999969,"""2017-06-01T09:15:00.000Z""","""2017-06-01T09:30:00.000Z""",900,1
4998060,3803,75.0999985,"""2017-06-01T09:30:00.000Z""","""2017-06-01T09:45:00.000Z""",900,1
4998117,3803,75,"""2017-06-01T09:45:00.000Z""","""2017-06-01T10:00:00.000Z""",900,1
4998178,3803,74.8000031,"""2017-06-01T10:00:00.000Z""","""2017-06-01T10:15:00.000Z""",900,1
4998251,3803,74.6999969,"""2017-06-01T10:15:00.000Z""","""2017-06-01T10:30:00.000Z""",900,1
4998370,3803,75,"""2017-06-01T10:30:00.000Z""","""2017-06-01T10:45:00.000Z""",900,1
4998483,3803,75.8749981,"""2017-06-01T10:45:00.000Z""","""2017-06-01T11:00:00.000Z""",900,1
4998662,3803,75.4000015,"""2017-06-01T11:00:00.000Z""","""2017-06-01T11:15:00.000Z""",900,1
4998822,3803,75.0499992,"""2017-06-01T11:15:00.000Z""","""2017-06-01T11:30:00.000Z""",900,1
4998987,3803,75.0499992,"""2017-06-01T11:30:00.000Z""","""2017-06-01T11:45:00.000Z""",900,1
4999214,3803,75.0499992,"""2017-06-01T11:45:00.000Z""","""2017-06-01T12:00:00.000Z""",900,1
4999454,3803,74.9000015,"""2017-06-01T12:00:00.000Z""","""2017-06-01T12:15:00.000Z""",900,1
4999651,3803,74.9000015,"""2017-06-01T12:15:00.000Z""","""2017-06-01T12:30:00.000Z""",900,1
4999814,3803,74.9000015,"""2017-06-01T12:30:00.000Z""","""2017-06-01T12:45:00.000Z""",900,1
4999932,3803,74.9333343,"""2017-06-01T12:45:00.000Z""","""2017-06-01T13:00:00.000Z""",900,1
5000144,3803,75.1499977,"""2017-06-01T13:00:00.000Z""","""2017-06-01T13:15:00.000Z""",900,1
5000311,3803,75.3000031,"""2017-06-01T13:15:00.000Z""","""2017-06-01T13:30:00.000Z""",900,1
5000551,3803,75.4333343,"""2017-06-01T13:30:00.000Z""","""2017-06-01T13:45:00.000Z""",900,1
5000730,3803,75.3500023,"""2017-06-01T13:45:00.000Z""","""2017-06-01T14:00:00.000Z""",900,1
5000876,3803,75.5,"""2017-06-01T14:00:00.000Z""","""2017-06-01T14:15:00.000Z""",900,1
5001000,3803,75.6499977,"""2017-06-01T14:15:00.000Z""","""2017-06-01T14:30:00.000Z""",900,1
5001121,3803,75.9500008,"""2017-06-01T14:30:00.000Z""","""2017-06-01T14:45:00.000Z""",900,1
5001216,3803,76.0999985,"""2017-06-01T14:45:00.000Z""","""2017-06-01T15:00:00.000Z""",900,1
5001269,3803,76.3000031,"""2017-06-01T15:00:00.000Z""","""2017-06-01T15:15:00.000Z""",900,1
5001339,3803,76.5999985,"""2017-06-01T15:15:00.000Z""","""2017-06-01T15:30:00.000Z""",900,1
5001503,3803,76.5999985,"""2017-06-01T15:30:00.000Z""","""2017-06-01T15:45:00.000Z""",900,1
5001623,3803,77.0499992,"""2017-06-01T15:45:00.000Z""","""2017-06-01T16:00:00.000Z""",900,1
5001711,3803,77.25,"""2017-06-01T16:00:00.000Z""","""2017-06-01T16:15:00.000Z""",900,1
5001847,3803,77.3000031,"""2017-06-01T16:15:00.000Z""","""2017-06-01T16:30:00.000Z""",900,1
5002017,3803,77.8000031,"""2017-06-01T16:30:00.000Z""","""2017-06-01T17:00:00.000Z""",1800,1
5002204,3803,78,"""2017-06-01T17:00:00.000Z""","""2017-06-01T17:15:00.000Z""",900,1
5002283,3803,78.3000005,"""2017-06-01T17:15:00.000Z""","""2017-06-01T17:30:00.000Z""",900,1
5002356,3803,78.3500023,"""2017-06-01T17:30:00.000Z""","""2017-06-01T17:45:00.000Z""",900,1
5002433,3803,78.4000015,"""2017-06-01T17:45:00.000Z""","""2017-06-01T18:00:00.000Z""",900,1
5002555,3803,78.1999969,"""2017-06-01T18:00:00.000Z""","""2017-06-01T18:15:00.000Z""",900,1
5002706,3803,78.1999969,"""2017-06-01T18:15:00.000Z""","""2017-06-01T18:30:00.000Z""",900,1
5002806,3803,78.25,"""2017-06-01T18:30:00.000Z""","""2017-06-01T18:45:00.000Z""",900,1
5002899,3803,77.9500008,"""2017-06-01T18:45:00.000Z""","""2017-06-01T19:00:00.000Z""",900,1
5002982,3803,77.8333333,"""2017-06-01T19:00:00.000Z""","""2017-06-01T19:15:00.000Z""",900,1
5003073,3803,78.5999984,"""2017-06-01T19:15:00.000Z""","""2017-06-01T19:30:00.000Z""",900,1
5003178,3803,77.9333344,"""2017-06-01T19:30:00.000Z""","""2017-06-01T19:45:00.000Z""",900,1
5003323,3803,77.6999995,"""2017-06-01T19:45:00.000Z""","""2017-06-01T20:00:00.000Z""",900,1
5003433,3803,78.0999985,"""2017-06-01T20:00:00.000Z""","""2017-06-01T20:15:00.000Z""",900,1
5003586,3803,78.3999996,"""2017-06-01T20:15:00.000Z""","""2017-06-01T20:30:00.000Z""",900,1
5003707,3803,78.5999985,"""2017-06-01T20:30:00.000Z""","""2017-06-01T20:45:00.000Z""",900,1
5003862,3803,78.4000015,"""2017-06-01T20:45:00.000Z""","""2017-06-01T21:00:00.000Z""",900,1
5003941,3803,78.4000015,"""2017-06-01T21:00:00.000Z""","""2017-06-01T21:15:00.000Z""",900,1
5003995,3803,78.4000015,"""2017-06-01T21:15:00.000Z""","""2017-06-01T21:45:00.000Z""",1800,1
5004198,3803,78.4000015,"""2017-06-01T21:45:00.000Z""","""2017-06-01T22:30:00.000Z""",2700,1
5004510,3803,78.3000031,"""2017-06-01T22:30:00.000Z""","""2017-06-01T22:45:00.000Z""",900,1
5004596,3803,78.1999969,"""2017-06-01T22:45:00.000Z""","""2017-06-01T23:15:00.000Z""",1800,1
5004799,3803,78.0999985,"""2017-06-01T23:15:00.000Z""","""2017-06-02T01:00:00.000Z""",6300,1
5005840,3803,78,"""2017-06-02T01:00:00.000Z""","""2017-06-02T02:45:00.000Z""",6300,1
5006734,3803,76.1999969,"""2017-06-02T02:45:00.000Z""","""2017-06-02T04:00:00.000Z""",4500,1
5007591,3803,76.1999969,"""2017-06-02T04:00:00.000Z""","""2017-06-02T04:45:00.000Z""",2700,0
5008019,3803,75.6999969,"""2017-06-02T04:45:00.000Z""","""2017-06-02T05:15:00.000Z""",1800,1
5008142,3803,75.5,"""2017-06-02T05:15:00.000Z""","""2017-06-02T06:00:00.000Z""",2700,1
5008297,3803,75.5,"""2017-06-02T06:00:00.000Z""","""2017-06-02T07:15:00.000Z""",4500,1
5008538,3803,75,"""2017-06-02T07:15:00.000Z""","""2017-06-02T09:00:00.000Z""",6300,1
5009042,3803,74.9000015,"""2017-06-02T09:00:00.000Z""","""2017-06-02T11:30:00.000Z""",9000,1
5010520,3803,74.8000031,"""2017-06-02T11:30:00.000Z""","""2017-06-02T14:00:00.000Z""",9000,1
5012415,3803,75,"""2017-06-02T14:00:00.000Z""","""2017-06-02T18:45:00.000Z""",17100,1
5014336,3803,77.3000031,"""2017-06-02T18:45:00.000Z""","""2017-06-02T20:00:00.000Z""",4500,1
5014713,3803,77.7000008,"""2017-06-02T20:00:00.000Z""","""2017-06-02T20:45:00.000Z""",2700,1
5015038,3803,77.3500023,"""2017-06-02T20:45:00.000Z""","""2017-06-02T21:45:00.000Z""",3600,1
5015458,3803,77.5999985,"""2017-06-02T21:45:00.000Z""","""2017-06-03T02:45:00.000Z""",18000,1
5017608,3803,77,"""2017-06-03T02:45:00.000Z""","""2017-06-03T03:00:00.000Z""",900,1
5017746,3803,76.5999985,"""2017-06-03T03:00:00.000Z""","""2017-06-03T04:00:00.000Z""",3600,1
5018643,3803,76.5999985,"""2017-06-03T04:00:00.000Z""","""2017-06-03T04:30:00.000Z""",1800,0
5018955,3803,76.6999969,"""2017-06-03T04:30:00.000Z""","""2017-06-03T05:30:00.000Z""",3600,1
5019393,3803,76.6999969,"""2017-06-03T05:30:00.000Z""","""2017-06-03T07:30:00.000Z""",7200,1
5019986,3803,75.9000015,"""2017-06-03T07:30:00.000Z""","""2017-06-03T08:00:00.000Z""",1800,1
5020169,3803,75.8000031,"""2017-06-03T08:00:00.000Z""","""2017-06-03T08:45:00.000Z""",2700,1
5020731,3803,75.1999969,"""2017-06-03T08:45:00.000Z""","""2017-06-03T09:00:00.000Z""",900,1
5020824,3803,75.1999969,"""2017-06-03T09:00:00.000Z""","""2017-06-03T09:15:00.000Z""",900,1
5020935,3803,75.1999969,"""2017-06-03T09:15:00.000Z""","""2017-06-03T09:30:00.000Z""",900,1
5020997,3803,75.0999985,"""2017-06-03T09:30:00.000Z""","""2017-06-03T09:45:00.000Z""",900,1
5021108,3803,75.0999985,"""2017-06-03T09:45:00.000Z""","""2017-06-03T12:00:00.000Z""",8100,1
5021908,3803,75.1999969,"""2017-06-03T12:00:00.000Z""","""2017-06-03T12:15:00.000Z""",900,1
5021988,3803,75.0999985,"""2017-06-03T12:15:00.000Z""","""2017-06-03T12:30:00.000Z""",900,1
5022083,3803,75.4000015,"""2017-06-03T12:30:00.000Z""","""2017-06-03T14:45:00.000Z""",8100,1
5023171,3803,76.9000015,"""2017-06-03T14:45:00.000Z""","""2017-06-03T15:30:00.000Z""",2700,1
5023579,3803,77,"""2017-06-03T15:30:00.000Z""","""2017-06-03T16:15:00.000Z""",2700,1
5023829,3803,77.6499977,"""2017-06-03T16:15:00.000Z""","""2017-06-03T17:00:00.000Z""",2700,1
5024129,3803,78,"""2017-06-03T17:00:00.000Z""","""2017-06-03T18:15:00.000Z""",4500,1
5024742,3803,78,"""2017-06-03T18:15:00.000Z""","""2017-06-03T19:30:00.000Z""",4500,1
5025366,3803,77.8000031,"""2017-06-03T19:30:00.000Z""","""2017-06-03T21:30:00.000Z""",7200,1
5026191,3803,78.5,"""2017-06-03T21:30:00.000Z""","""2017-06-03T21:45:00.000Z""",900,1
5026283,3803,78.4333343,"""2017-06-03T21:45:00.000Z""","""2017-06-03T22:00:00.000Z""",900,1
5026371,3803,78.4000015,"""2017-06-03T22:00:00.000Z""","""2017-06-03T22:15:00.000Z""",900,1
5026472,3803,78.4000015,"""2017-06-03T22:15:00.000Z""","""2017-06-03T22:30:00.000Z""",900,1
5026579,3803,78.4666672,"""2017-06-03T22:30:00.000Z""","""2017-06-03T22:45:00.000Z""",900,1
5026655,3803,78.399999,"""2017-06-03T22:45:00.000Z""","""2017-06-03T23:00:00.000Z""",900,1
5026757,3803,78.399999,"""2017-06-03T23:00:00.000Z""","""2017-06-03T23:30:00.000Z""",1800,1
5026937,3803,78.2000008,"""2017-06-03T23:30:00.000Z""","""2017-06-03T23:45:00.000Z""",900,1
5027047,3803,78.0666656,"""2017-06-03T23:45:00.000Z""","""2017-06-04T00:00:00.000Z""",900,1
5027146,3803,81.174242,"""2017-06-04T00:00:00.000Z""","""2017-06-04T00:15:00.000Z""",900,1
5027242,3803,78.0333328,"""2017-06-04T00:15:00.000Z""","""2017-06-04T00:30:00.000Z""",900,1
5027385,3803,77.8571451,"""2017-06-04T00:30:00.000Z""","""2017-06-04T00:45:00.000Z""",900,1
5027474,3803,77.6999995,"""2017-06-04T00:45:00.000Z""","""2017-06-04T01:00:00.000Z""",900,1
5027579,3803,77.585713,"""2017-06-04T01:00:00.000Z""","""2017-06-04T01:15:00.000Z""",900,1
5027729,3803,77.6200012,"""2017-06-04T01:15:00.000Z""","""2017-06-04T01:30:00.000Z""",900,1
5027881,3803,77.4000015,"""2017-06-04T01:30:00.000Z""","""2017-06-04T01:45:00.000Z""",900,1
5027939,3803,77.4000015,"""2017-06-04T01:45:00.000Z""","""2017-06-04T02:00:00.000Z""",900,1
5028015,3803,77.2200013,"""2017-06-04T02:00:00.000Z""","""2017-06-04T02:15:00.000Z""",900,1
5028158,3803,77.3500023,"""2017-06-04T02:15:00.000Z""","""2017-06-04T02:30:00.000Z""",900,1
5028302,3803,77.3000031,"""2017-06-04T02:30:00.000Z""","""2017-06-04T02:45:00.000Z""",900,1
5028423,3803,77.0666682,"""2017-06-04T02:45:00.000Z""","""2017-06-04T03:00:00.000Z""",900,1
5028595,3803,76.7000008,"""2017-06-04T03:00:00.000Z""","""2017-06-04T03:15:00.000Z""",900,1
5028711,3803,76.3800018,"""2017-06-04T03:15:00.000Z""","""2017-06-04T03:30:00.000Z""",900,1
5028807,3803,76.1800003,"""2017-06-04T03:30:00.000Z""","""2017-06-04T03:45:00.000Z""",900,1
5028871,3803,76.0499992,"""2017-06-04T03:45:00.000Z""","""2017-06-04T04:00:00.000Z""",900,1
5029127,3803,76.0499992,"""2017-06-04T04:00:00.000Z""","""2017-06-04T05:00:00.000Z""",3600,0
5029397,3803,75.5,"""2017-06-04T05:00:00.000Z""","""2017-06-04T05:30:00.000Z""",1800,1
5029484,3803,75.5,"""2017-06-04T05:30:00.000Z""","""2017-06-04T05:45:00.000Z""",900,1
5029531,3803,75.4000015,"""2017-06-04T05:45:00.000Z""","""2017-06-04T06:00:00.000Z""",900,1
5029576,3803,75.1999969,"""2017-06-04T06:00:00.000Z""","""2017-06-04T06:15:00.000Z""",900,1
5029615,3803,75.1999969,"""2017-06-04T06:15:00.000Z""","""2017-06-04T07:30:00.000Z""",4500,1
5029956,3803,74.9000015,"""2017-06-04T07:30:00.000Z""","""2017-06-04T07:45:00.000Z""",900,1
5030002,3803,74.8000031,"""2017-06-04T07:45:00.000Z""","""2017-06-04T08:00:00.000Z""",900,1
5030061,3803,75.4000015,"""2017-06-04T08:00:00.000Z""","""2017-06-04T08:30:00.000Z""",1800,1
5030155,3803,74.8000031,"""2017-06-04T08:30:00.000Z""","""2017-06-04T08:45:00.000Z""",900,1
5030212,3803,74.5999985,"""2017-06-04T08:45:00.000Z""","""2017-06-04T10:00:00.000Z""",4500,1
5030525,3803,74.6999969,"""2017-06-04T10:00:00.000Z""","""2017-06-04T11:00:00.000Z""",3600,1
5030702,3803,74.5,"""2017-06-04T11:00:00.000Z""","""2017-06-04T11:45:00.000Z""",2700,1
5030985,3803,74.5,"""2017-06-04T11:45:00.000Z""","""2017-06-04T12:15:00.000Z""",1800,1
5031223,3803,75.0499992,"""2017-06-04T12:15:00.000Z""","""2017-06-04T12:45:00.000Z""",1800,1
5031435,3803,75.0999985,"""2017-06-04T12:45:00.000Z""","""2017-06-05T04:00:00.000Z""",54900,1
5038115,3803,75.0999985,"""2017-06-05T04:00:00.000Z""","""2017-06-06T04:00:00.000Z""",86400,0
5047494,3803,75.0999985,"""2017-06-06T04:00:00.000Z""","""2017-06-07T04:00:00.000Z""",86400,0
5056658,3803,75.0999985,"""2017-06-07T04:00:00.000Z""","""2017-06-08T04:00:00.000Z""",86400,0
5066688,3803,75.0999985,"""2017-06-08T04:00:00.000Z""","""2017-06-09T04:00:00.000Z""",86400,0
5075127,3803,75.0999985,"""2017-06-09T04:00:00.000Z""","""2017-06-09T12:45:00.000Z""",31500,0
5077810,3803,74.8250008,"""2017-06-09T12:45:00.000Z""","""2017-06-09T13:00:00.000Z""",900,1
5077946,3803,74.8333333,"""2017-06-09T13:00:00.000Z""","""2017-06-09T13:15:00.000Z""",900,1
5078072,3803,74.8750019,"""2017-06-09T13:15:00.000Z""","""2017-06-09T13:30:00.000Z""",900,1
5078198,3803,74.9250011,"""2017-06-09T13:30:00.000Z""","""2017-06-09T13:45:00.000Z""",900,1
5078278,3803,75,"""2017-06-09T13:45:00.000Z""","""2017-06-09T14:00:00.000Z""",900,1
5078400,3803,75.3333333,"""2017-06-09T14:00:00.000Z""","""2017-06-09T14:15:00.000Z""",900,1
5078536,3803,75.3250008,"""2017-06-09T14:15:00.000Z""","""2017-06-09T14:30:00.000Z""",900,1
5078652,3803,75.5999985,"""2017-06-09T14:30:00.000Z""","""2017-06-09T14:45:00.000Z""",900,1
5078714,3803,75.7500019,"""2017-06-09T14:45:00.000Z""","""2017-06-09T15:00:00.000Z""",900,1
5078825,3803,75.9000015,"""2017-06-09T15:00:00.000Z""","""2017-06-09T15:15:00.000Z""",900,1
5078947,3803,76.1499977,"""2017-06-09T15:15:00.000Z""","""2017-06-09T15:30:00.000Z""",900,1
5079065,3803,76.375,"""2017-06-09T15:30:00.000Z""","""2017-06-09T15:45:00.000Z""",900,1
5079197,3803,76.9750004,"""2017-06-09T15:45:00.000Z""","""2017-06-09T16:00:00.000Z""",900,1
5079283,3803,77.2333323,"""2017-06-09T16:00:00.000Z""","""2017-06-09T16:15:00.000Z""",900,1
5079407,3803,77.6499996,"""2017-06-09T16:15:00.000Z""","""2017-06-09T16:30:00.000Z""",900,1
5079496,3803,77.8500004,"""2017-06-09T16:30:00.000Z""","""2017-06-09T16:45:00.000Z""",900,1
5079627,3803,78.2499981,"""2017-06-09T16:45:00.000Z""","""2017-06-09T17:00:00.000Z""",900,1
5079718,3803,78.7749996,"""2017-06-09T17:00:00.000Z""","""2017-06-09T17:15:00.000Z""",900,1
5079806,3803,79.0750008,"""2017-06-09T17:15:00.000Z""","""2017-06-09T17:30:00.000Z""",900,1
5080038,3803,79.3250008,"""2017-06-09T17:30:00.000Z""","""2017-06-09T17:45:00.000Z""",900,1
5080147,3803,79.8249989,"""2017-06-09T17:45:00.000Z""","""2017-06-09T18:00:00.000Z""",900,1
5080236,3803,80.3000005,"""2017-06-09T18:00:00.000Z""","""2017-06-09T18:15:00.000Z""",900,1
5080618,3803,80.8750019,"""2017-06-09T18:15:00.000Z""","""2017-06-09T18:30:00.000Z""",900,1
5080825,3803,80.9250011,"""2017-06-09T18:30:00.000Z""","""2017-06-09T18:45:00.000Z""",900,1
5081136,3803,81.2499981,"""2017-06-09T18:45:00.000Z""","""2017-06-09T19:00:00.000Z""",900,1
5081253,3803,81.1666667,"""2017-06-09T19:00:00.000Z""","""2017-06-09T19:15:00.000Z""",900,1
5081364,3803,80.9000015,"""2017-06-09T19:15:00.000Z""","""2017-06-09T19:30:00.000Z""",900,1
5081507,3803,80.3500004,"""2017-06-09T19:30:00.000Z""","""2017-06-09T19:45:00.000Z""",900,1
5081586,3803,79.9500008,"""2017-06-09T19:45:00.000Z""","""2017-06-09T20:00:00.000Z""",900,1
5081717,3803,79.8000005,"""2017-06-09T20:00:00.000Z""","""2017-06-09T20:15:00.000Z""",900,1
5081840,3803,79.6000004,"""2017-06-09T20:15:00.000Z""","""2017-06-09T20:30:00.000Z""",900,1
5081919,3803,79.3500023,"""2017-06-09T20:30:00.000Z""","""2017-06-09T20:45:00.000Z""",900,1
5082052,3803,79.2250004,"""2017-06-09T20:45:00.000Z""","""2017-06-09T21:00:00.000Z""",900,1
5082227,3803,79.0666657,"""2017-06-09T21:00:00.000Z""","""2017-06-09T21:15:00.000Z""",900,1
5082460,3803,79.0500011,"""2017-06-09T21:15:00.000Z""","""2017-06-09T21:30:00.000Z""",900,1
5082645,3803,79.0499992,"""2017-06-09T21:30:00.000Z""","""2017-06-09T21:45:00.000Z""",900,1
5082775,3803,78.9750023,"""2017-06-09T21:45:00.000Z""","""2017-06-09T22:00:00.000Z""",900,1
5082918,3803,79,"""2017-06-09T22:00:00.000Z""","""2017-06-09T22:15:00.000Z""",900,1
5083022,3803,78.8250008,"""2017-06-09T22:15:00.000Z""","""2017-06-09T22:30:00.000Z""",900,1
5083099,3803,78.8750019,"""2017-06-09T22:30:00.000Z""","""2017-06-09T22:45:00.000Z""",900,1
5083191,3803,79.0500011,"""2017-06-09T22:45:00.000Z""","""2017-06-09T23:00:00.000Z""",900,1
5083277,3803,79.0333328,"""2017-06-09T23:00:00.000Z""","""2017-06-09T23:15:00.000Z""",900,1
5083357,3803,79.0749989,"""2017-06-09T23:15:00.000Z""","""2017-06-09T23:30:00.000Z""",900,1
5083437,3803,79.1749992,"""2017-06-09T23:30:00.000Z""","""2017-06-09T23:45:00.000Z""",900,1
5083495,3803,79.25,"""2017-06-09T23:45:00.000Z""","""2017-06-10T00:00:00.000Z""",900,1
5083576,3803,79.3000005,"""2017-06-10T00:00:00.000Z""","""2017-06-10T00:15:00.000Z""",900,1
5083671,3803,79.0249996,"""2017-06-10T00:15:00.000Z""","""2017-06-10T00:30:00.000Z""",900,1
5083755,3803,78.9750004,"""2017-06-10T00:30:00.000Z""","""2017-06-10T00:45:00.000Z""",900,1
